booking_id,adults,children,babies,total_guests,is_family,country,customer_type
8773,2,0.0,0,2.0,0,GBR,Transient
8774,2,0.0,0,2.0,0,PRT,Transient
8775,2,0.0,0,2.0,0,PRT,Transient
8776,1,0.0,0,1.0,0,PRT,Transient
8777,2,0.0,0,2.0,0,PRT,Transient
8778,2,1.0,0,3.0,1,GBR,Transient
8779,2,0.0,0,2.0,0,PRT,Transient
8780,2,2.0,0,4.0,1,GBR,Transient
8781,2,2.0,0,4.0,1,GBR,Transient
8782,2,0.0,0,2.0,0,GBR,Transient
8783,2,0.0,0,2.0,0,FRA,Transient
8784,2,0.0,0,2.0,0,BEL,Transient
8785,2,2.0,0,4.0,1,GBR,Transient
8786,2,0.0,0,2.0,0,PRT,Transient
8787,2,0.0,0,2.0,0,BEL,Transient
8788,1,0.0,0,1.0,0,PRT,Contract
8789,2,0.0,0,2.0,0,PRT,Transient
8790,1,0.0,0,1.0,0,PRT,Transient
8791,2,0.0,0,2.0,0,GBR,Transient
8792,2,0.0,0,2.0,0,PRT,Transient
8793,3,1.0,0,4.0,1,DEU,Transient
8794,2,0.0,0,2.0,0,PRT,Transient
8795,2,0.0,0,2.0,0,PRT,Transient
8796,2,0.0,0,2.0,0,PRT,Transient
8797,2,0.0,0,2.0,0,GBR,Transient
8798,1,0.0,0,1.0,0,GBR,Transient
8799,2,0.0,0,2.0,0,CN,Transient
8800,2,0.0,0,2.0,0,PRT,Transient
8801,2,0.0,0,2.0,0,CN,Transient
8802,2,0.0,0,2.0,0,GBR,Transient-Party
8803,2,0.0,0,2.0,0,GBR,Transient
8804,2,0.0,0,2.0,0,GBR,Transient
8805,2,0.0,0,2.0,0,PRT,Transient
8806,2,0.0,0,2.0,0,GBR,Transient-Party
8807,2,0.0,0,2.0,0,GBR,Transient-Party
8808,2,0.0,0,2.0,0,BRA,Transient
8809,2,0.0,0,2.0,0,PRT,Transient
8810,2,0.0,0,2.0,0,IRL,Transient
8811,2,0.0,0,2.0,0,IRL,Transient
8812,2,0.0,0,2.0,0,FRA,Transient
8813,1,0.0,0,1.0,0,PRT,Transient
8814,2,0.0,0,2.0,0,PRT,Transient
8815,2,0.0,0,2.0,0,DEU,Transient
8816,2,2.0,0,4.0,1,CHE,Transient
8817,2,0.0,0,2.0,0,PRT,Transient
8818,2,2.0,0,4.0,1,FJI,Transient
8819,2,0.0,0,2.0,0,PRT,Transient
8820,2,0.0,0,2.0,0,PRT,Transient
8821,2,2.0,0,4.0,1,IRL,Transient
8822,2,0.0,0,2.0,0,PRT,Transient
8823,2,0.0,0,2.0,0,ISR,Transient
8824,2,0.0,0,2.0,0,POL,Transient
8825,2,0.0,0,2.0,0,GBR,Transient
8826,2,0.0,0,2.0,0,GBR,Transient
8827,2,0.0,0,2.0,0,IRL,Transient
8828,2,0.0,0,2.0,0,ITA,Transient
8829,2,0.0,0,2.0,0,PRT,Transient
8830,2,0.0,0,2.0,0,CN,Transient
8831,2,0.0,0,2.0,0,PRT,Transient
8832,2,0.0,0,2.0,0,IRL,Transient
8833,2,0.0,0,2.0,0,GBR,Transient
8834,2,2.0,0,4.0,1,GBR,Transient
8835,2,0.0,0,2.0,0,PRT,Contract
8836,2,0.0,0,2.0,0,PRT,Contract
8837,2,0.0,0,2.0,0,FRA,Transient
8838,2,2.0,0,4.0,1,GBR,Transient
8839,2,0.0,0,2.0,0,PRT,Contract
8840,2,0.0,0,2.0,0,FRA,Transient
8841,1,0.0,0,1.0,0,PRT,Transient
8842,2,0.0,0,2.0,0,PRT,Transient
8843,2,1.0,0,3.0,1,GBR,Transient
8844,1,0.0,0,1.0,0,ESP,Transient
8845,2,0.0,0,2.0,0,ESP,Transient
8846,2,0.0,0,2.0,0,ESP,Transient
8847,2,1.0,0,3.0,1,GBR,Transient
8848,2,2.0,0,4.0,1,GBR,Transient
8849,3,1.0,0,4.0,1,ESP,Transient
8850,1,1.0,0,2.0,0,GBR,Transient
8851,2,0.0,0,2.0,0,GBR,Transient
8852,2,0.0,0,2.0,0,ESP,Transient
8853,2,1.0,0,3.0,1,GBR,Transient
8854,2,0.0,0,2.0,0,PRT,Transient
8855,2,1.0,0,3.0,1,GBR,Transient
8856,2,0.0,0,2.0,0,PRT,Transient
8857,2,1.0,0,3.0,1,GBR,Transient
8858,2,0.0,0,2.0,0,GBR,Transient
8859,2,0.0,0,2.0,0,GBR,Transient
8860,2,0.0,0,2.0,0,PRT,Transient
8861,2,0.0,0,2.0,0,CN,Transient
8862,2,0.0,0,2.0,0,PRT,Contract
8863,2,0.0,0,2.0,0,IRL,Transient
8864,2,0.0,0,2.0,0,GBR,Transient
8865,1,0.0,0,1.0,0,GBR,Transient
8866,2,0.0,0,2.0,0,IRL,Transient
8867,2,2.0,0,4.0,1,IRL,Transient
8868,2,0.0,0,2.0,0,PRT,Transient
8869,2,2.0,0,4.0,1,IRL,Transient
8870,2,2.0,0,4.0,1,KAZ,Transient
8871,2,2.0,0,4.0,1,GBR,Transient
8872,2,0.0,0,2.0,0,IRL,Transient
8873,1,0.0,0,1.0,0,DEU,Transient
8874,2,0.0,0,2.0,0,ESP,Transient
8875,2,0.0,0,2.0,0,USA,Transient
8876,2,0.0,0,2.0,0,PRT,Transient
8877,2,0.0,0,2.0,0,GBR,Transient
8878,2,0.0,0,2.0,0,IRL,Transient-Party
8879,2,0.0,0,2.0,0,IRL,Transient
8880,2,0.0,0,2.0,0,GBR,Transient-Party
8881,2,0.0,0,2.0,0,IRL,Transient
8882,2,0.0,0,2.0,0,PRT,Transient
8883,2,0.0,0,2.0,0,IRL,Transient
8884,1,0.0,0,1.0,0,GBR,Transient
8885,2,0.0,0,2.0,0,IRL,Transient
8886,2,0.0,0,2.0,0,GBR,Transient
8887,2,0.0,0,2.0,0,IRL,Transient
8888,2,0.0,0,2.0,0,IRL,Transient
8889,2,0.0,0,2.0,0,IRL,Transient
8890,2,0.0,0,2.0,0,IRL,Transient
8891,2,0.0,0,2.0,0,IRL,Transient
8892,2,2.0,0,4.0,1,GBR,Transient
8893,2,0.0,0,2.0,0,GBR,Transient
8894,1,0.0,0,1.0,0,PRT,Transient
8895,2,0.0,0,2.0,0,PRT,Transient
8896,2,0.0,0,2.0,0,PRT,Contract
8897,3,1.0,0,4.0,1,GBR,Transient
8898,2,0.0,0,2.0,0,PRT,Transient
8899,2,0.0,0,2.0,0,PRT,Transient
8900,2,0.0,0,2.0,0,LVA,Transient
8901,2,0.0,0,2.0,0,PRT,Transient
8902,2,0.0,0,2.0,0,PRT,Transient
8903,2,0.0,0,2.0,0,IRL,Transient
8904,2,0.0,0,2.0,0,GBR,Transient
8905,2,0.0,0,2.0,0,POL,Transient
8906,2,0.0,0,2.0,0,PRT,Transient
8907,2,0.0,0,2.0,0,GBR,Transient
8908,2,0.0,0,2.0,0,PRT,Transient
8909,2,2.0,0,4.0,1,ESP,Transient
8910,2,2.0,0,4.0,1,ARG,Transient
8911,2,2.0,0,4.0,1,RUS,Transient
8912,2,0.0,0,2.0,0,IRL,Transient
8913,2,1.0,0,3.0,1,PRT,Transient
8914,2,0.0,0,2.0,0,IRL,Transient
8915,2,0.0,0,2.0,0,BEL,Transient
8916,2,0.0,0,2.0,0,IRL,Transient
8917,2,0.0,0,2.0,0,IRL,Transient
8918,1,0.0,0,1.0,0,GBR,Transient
8919,2,0.0,0,2.0,0,PRT,Contract
8920,2,0.0,0,2.0,0,IRL,Transient
8921,2,0.0,0,2.0,0,PRT,Transient
8922,2,0.0,0,2.0,0,IRL,Transient
8923,2,0.0,0,2.0,0,PRT,Transient
8924,2,0.0,0,2.0,0,CHE,Transient
8925,2,0.0,0,2.0,0,PRT,Transient
8926,2,0.0,0,2.0,0,PRT,Contract
8927,2,0.0,0,2.0,0,PRT,Transient
8928,2,0.0,0,2.0,0,PRT,Transient
8929,2,0.0,0,2.0,0,DEU,Transient
8930,1,0.0,0,1.0,0,DEU,Transient
8931,2,0.0,0,2.0,0,FIN,Transient
8932,1,0.0,0,1.0,0,AUS,Transient
8933,2,0.0,0,2.0,0,POL,Transient
8934,2,0.0,0,2.0,0,GBR,Transient
8935,2,0.0,0,2.0,0,DEU,Transient
8936,2,2.0,0,4.0,1,DEU,Transient
8937,2,0.0,0,2.0,0,IRL,Transient
8938,2,0.0,0,2.0,0,IRL,Transient
8939,1,0.0,0,1.0,0,PRT,Transient
8940,2,0.0,0,2.0,0,PRT,Transient
8941,2,0.0,0,2.0,0,PRT,Transient
8942,2,0.0,0,2.0,0,DEU,Transient
8943,1,0.0,0,1.0,0,PRT,Transient
8944,2,0.0,0,2.0,0,PRT,Transient
8945,2,2.0,0,4.0,1,IRL,Transient
8946,2,0.0,0,2.0,0,PRT,Transient
8947,1,0.0,0,1.0,0,PRT,Transient
8948,1,0.0,0,1.0,0,PRT,Transient
8949,2,0.0,0,2.0,0,IRL,Transient
8950,2,0.0,0,2.0,0,IRL,Transient
8951,2,0.0,0,2.0,0,PRT,Transient
8952,2,0.0,0,2.0,0,PRT,Transient
8953,2,2.0,0,4.0,1,IRL,Transient
8954,2,0.0,0,2.0,0,PRT,Contract
8955,2,0.0,0,2.0,0,PRT,Transient
8956,2,0.0,0,2.0,0,PRT,Transient
8957,2,0.0,0,2.0,0,ESP,Transient
8958,2,2.0,0,4.0,1,PRT,Transient
8959,2,0.0,0,2.0,0,ESP,Transient
8960,2,2.0,0,4.0,1,PRT,Transient
8961,2,0.0,0,2.0,0,PRT,Transient
8962,2,1.0,0,3.0,1,PRT,Transient
8963,2,0.0,0,2.0,0,PRT,Transient
8964,2,1.0,0,3.0,1,PRT,Transient
8965,2,2.0,0,4.0,1,PRT,Transient
8966,2,0.0,0,2.0,0,GBR,Transient
8967,2,0.0,0,2.0,0,PRT,Transient
8968,2,0.0,0,2.0,0,PRT,Transient
8969,2,0.0,0,2.0,0,PRT,Contract
8970,3,0.0,0,3.0,1,IRL,Transient
8971,2,0.0,0,2.0,0,DEU,Transient
8972,2,0.0,0,2.0,0,PRT,Transient
8973,2,2.0,0,4.0,1,ESP,Transient
8974,1,0.0,0,1.0,0,ESP,Transient
8975,2,2.0,0,4.0,1,PAK,Transient
8976,2,0.0,0,2.0,0,PRT,Transient
8977,2,0.0,0,2.0,0,ESP,Transient
8978,2,1.0,0,3.0,1,PRT,Transient
8979,2,0.0,0,2.0,0,GBR,Transient
8980,2,2.0,0,4.0,1,GBR,Transient
8981,2,0.0,0,2.0,0,ESP,Transient
8982,2,0.0,0,2.0,0,PRT,Transient
8983,2,0.0,0,2.0,0,PRT,Transient
8984,2,0.0,0,2.0,0,ESP,Transient
8985,2,2.0,0,4.0,1,PRT,Transient
8986,2,0.0,0,2.0,0,GBR,Transient
8987,2,0.0,0,2.0,0,IRL,Transient-Party
8988,2,0.0,0,2.0,0,IRL,Transient-Party
8989,1,0.0,0,1.0,0,PRT,Transient
8990,2,0.0,0,2.0,0,SVK,Transient
8991,2,0.0,0,2.0,0,PRT,Group
8992,2,0.0,0,2.0,0,PRT,Transient
8993,3,0.0,0,3.0,1,PRT,Transient
8994,2,0.0,0,2.0,0,GBR,Transient
8995,2,0.0,0,2.0,0,PRT,Transient
8996,2,0.0,0,2.0,0,PRT,Transient
8997,2,0.0,0,2.0,0,PRT,Transient
8998,2,2.0,0,4.0,1,GBR,Transient
8999,2,0.0,0,2.0,0,PRT,Transient
9000,2,0.0,0,2.0,0,PRT,Transient
9001,2,0.0,0,2.0,0,PRT,Transient
9002,2,0.0,0,2.0,0,PRT,Transient
9003,2,0.0,0,2.0,0,PRT,Transient
9004,2,0.0,0,2.0,0,PRT,Transient
9005,1,0.0,0,1.0,0,RUS,Transient
9006,2,0.0,0,2.0,0,PRT,Transient-Party
9007,2,0.0,0,2.0,0,PRT,Transient
9008,2,0.0,0,2.0,0,PRT,Transient
9009,2,0.0,0,2.0,0,PRT,Transient
9010,2,0.0,0,2.0,0,PRT,Transient
9011,1,0.0,0,1.0,0,PRT,Transient
9012,2,0.0,0,2.0,0,DEU,Transient
9013,1,0.0,0,1.0,0,PRT,Transient
9014,2,0.0,0,2.0,0,ESP,Transient
9015,2,0.0,0,2.0,0,GBR,Transient
9016,4,0.0,0,4.0,1,PRT,Transient
9017,2,2.0,0,4.0,1,DEU,Transient
9018,2,0.0,0,2.0,0,PRT,Transient
9019,3,0.0,0,3.0,1,PRT,Transient
9020,2,0.0,0,2.0,0,GBR,Transient
9021,2,0.0,0,2.0,0,PRT,Transient
9022,2,2.0,0,4.0,1,FRA,Transient
9023,2,0.0,0,2.0,0,PRT,Transient
9024,2,0.0,0,2.0,0,IRL,Transient
9025,2,0.0,0,2.0,0,PRT,Contract
9026,2,0.0,0,2.0,0,PRT,Contract
9027,3,1.0,0,4.0,1,FIN,Transient
9028,2,0.0,0,2.0,0,USA,Transient
9029,2,0.0,0,2.0,0,PRT,Transient
9030,2,0.0,0,2.0,0,PRT,Transient
9031,2,0.0,0,2.0,0,PRT,Transient
9032,2,0.0,0,2.0,0,LUX,Transient
9033,2,0.0,0,2.0,0,IRL,Transient
9034,2,0.0,0,2.0,0,ESP,Transient
9035,2,0.0,0,2.0,0,IRL,Transient
9036,2,1.0,0,3.0,1,PRT,Transient
9037,2,0.0,0,2.0,0,PRT,Transient
9038,2,0.0,0,2.0,0,BRA,Transient
9039,2,0.0,0,2.0,0,USA,Transient
9040,2,0.0,0,2.0,0,ESP,Transient
9041,2,0.0,0,2.0,0,PRT,Transient
9042,2,0.0,0,2.0,0,GBR,Transient
9043,2,0.0,0,2.0,0,ESP,Transient
9044,2,0.0,0,2.0,0,PRT,Transient
9045,2,0.0,0,2.0,0,PRT,Transient
9046,2,2.0,0,4.0,1,PRT,Transient
9047,2,0.0,0,2.0,0,IRL,Transient
9048,2,0.0,0,2.0,0,PRT,Transient
9049,2,0.0,0,2.0,0,BEL,Transient
9050,3,1.0,0,4.0,1,IRL,Transient
9051,2,0.0,0,2.0,0,PRT,Contract
9052,2,0.0,0,2.0,0,PRT,Transient
9053,1,0.0,0,1.0,0,PRT,Contract
9054,1,0.0,0,1.0,0,PRT,Transient-Party
9055,2,0.0,0,2.0,0,PRT,Transient
9056,2,0.0,0,2.0,0,PRT,Transient
9057,2,0.0,0,2.0,0,PRT,Transient
9058,2,0.0,0,2.0,0,ESP,Transient
9059,1,0.0,0,1.0,0,ESP,Transient
9060,2,0.0,0,2.0,0,PRT,Transient
9061,2,0.0,0,2.0,0,PRT,Transient
9062,2,0.0,0,2.0,0,PRT,Transient
9063,2,2.0,0,4.0,1,ISR,Transient
9064,2,2.0,0,4.0,1,PRT,Transient
9065,2,0.0,0,2.0,0,PRT,Contract
9066,2,0.0,1,3.0,1,PRT,Transient
9067,2,0.0,0,2.0,0,DEU,Transient
9068,2,0.0,0,2.0,0,IRL,Transient
9069,3,1.0,0,4.0,1,IRL,Transient
9070,2,0.0,0,2.0,0,PRT,Contract
9071,2,2.0,0,4.0,1,RUS,Transient
9072,1,0.0,0,1.0,0,PRT,Transient
9073,2,2.0,0,4.0,1,PRT,Transient
9074,2,0.0,0,2.0,0,GBR,Transient
9075,2,0.0,0,2.0,0,GBR,Transient
9076,2,0.0,0,2.0,0,GBR,Transient
9077,2,0.0,0,2.0,0,ESP,Transient
9078,2,0.0,0,2.0,0,PRT,Transient
9079,2,0.0,0,2.0,0,PRT,Transient
9080,2,2.0,0,4.0,1,PRT,Transient
9081,2,2.0,0,4.0,1,AUS,Transient
9082,2,2.0,0,4.0,1,BRA,Transient
9083,2,0.0,0,2.0,0,GBR,Transient
9084,2,0.0,0,2.0,0,GBR,Transient
9085,2,1.0,0,3.0,1,GBR,Transient
9086,2,1.0,0,3.0,1,GBR,Transient
9087,2,0.0,0,2.0,0,GBR,Transient
9088,2,0.0,0,2.0,0,IRL,Transient
9089,2,0.0,0,2.0,0,IRL,Transient
9090,1,1.0,0,2.0,0,GBR,Transient
9091,1,1.0,0,2.0,0,GBR,Transient
9092,2,0.0,0,2.0,0,PRT,Transient
9093,2,0.0,0,2.0,0,IRL,Transient
9094,2,0.0,0,2.0,0,IRL,Transient
9095,2,0.0,0,2.0,0,GBR,Transient
9096,2,0.0,0,2.0,0,PRT,Transient
9097,2,0.0,0,2.0,0,ESP,Transient
9098,2,0.0,0,2.0,0,CHE,Transient
9099,2,0.0,0,2.0,0,PRT,Transient
9100,2,2.0,0,4.0,1,PRT,Transient
9101,1,0.0,0,1.0,0,IRL,Transient
9102,2,0.0,0,2.0,0,CHE,Transient
9103,2,0.0,0,2.0,0,IRL,Transient
9104,2,2.0,0,4.0,1,USA,Transient
9105,2,0.0,0,2.0,0,PRT,Transient
9106,2,2.0,0,4.0,1,IRL,Transient
9107,2,2.0,0,4.0,1,CHE,Transient-Party
9108,2,0.0,0,2.0,0,GBR,Transient
9109,2,0.0,0,2.0,0,POL,Transient
9110,2,0.0,0,2.0,0,DEU,Transient
9111,2,0.0,0,2.0,0,PRT,Contract
9112,2,0.0,0,2.0,0,PRT,Transient
9113,2,0.0,0,2.0,0,PRT,Transient
9114,2,0.0,0,2.0,0,PRT,Transient
9115,2,0.0,0,2.0,0,GBR,Transient
9116,2,0.0,0,2.0,0,PRT,Transient
9117,1,0.0,0,1.0,0,GBR,Transient
9118,2,0.0,0,2.0,0,GBR,Transient
9119,2,0.0,0,2.0,0,PRT,Transient
9120,1,0.0,0,1.0,0,PRT,Transient
9121,2,0.0,0,2.0,0,PRT,Transient
9122,2,0.0,0,2.0,0,PRT,Transient
9123,2,0.0,0,2.0,0,PRT,Transient
9124,2,0.0,0,2.0,0,CN,Transient
9125,2,0.0,0,2.0,0,PRT,Transient
9126,2,0.0,0,2.0,0,IRL,Transient
9127,2,0.0,0,2.0,0,CHE,Transient
9128,2,0.0,0,2.0,0,PRT,Transient
9129,2,0.0,0,2.0,0,PRT,Contract
9130,2,0.0,0,2.0,0,IRL,Transient
9131,2,0.0,0,2.0,0,POL,Transient
9132,1,1.0,0,2.0,0,GBR,Transient
9133,2,0.0,0,2.0,0,PRT,Transient
9134,2,0.0,0,2.0,0,PRT,Contract
9135,2,1.0,0,3.0,1,GBR,Transient
9136,2,0.0,0,2.0,0,PRT,Transient
9137,2,0.0,0,2.0,0,FRA,Transient
9138,2,0.0,0,2.0,0,ESP,Transient
9139,2,0.0,0,2.0,0,PRT,Contract
9140,1,0.0,0,1.0,0,PRT,Contract
9141,2,0.0,0,2.0,0,RUS,Transient
9142,2,0.0,0,2.0,0,PRT,Transient
9143,2,0.0,0,2.0,0,URY,Transient
9144,2,0.0,0,2.0,0,ESP,Transient
9145,2,1.0,0,3.0,1,PRT,Transient
9146,3,1.0,0,4.0,1,PRT,Transient
9147,2,0.0,0,2.0,0,PRT,Transient
9148,2,0.0,0,2.0,0,CHE,Transient
9149,2,0.0,0,2.0,0,PRT,Contract
9150,2,0.0,0,2.0,0,PRT,Transient
9151,2,2.0,0,4.0,1,NLD,Transient
9152,2,0.0,0,2.0,0,PRT,Contract
9153,2,0.0,0,2.0,0,PRT,Transient
9154,2,2.0,0,4.0,1,RUS,Transient
9155,2,0.0,0,2.0,0,GBR,Transient
9156,2,2.0,0,4.0,1,NLD,Transient
9157,2,0.0,0,2.0,0,GBR,Transient
9158,2,0.0,0,2.0,0,PRT,Contract
9159,2,0.0,0,2.0,0,PRT,Transient
9160,2,2.0,0,4.0,1,USA,Transient
9161,2,0.0,0,2.0,0,PRT,Transient
9162,2,2.0,0,4.0,1,ESP,Transient
9163,2,0.0,0,2.0,0,GBR,Transient
9164,2,0.0,0,2.0,0,PRT,Transient
9165,1,2.0,0,3.0,1,NGA,Transient
9166,2,0.0,0,2.0,0,PRT,Transient
9167,1,0.0,0,1.0,0,PRT,Transient
9168,1,0.0,0,1.0,0,PRT,Transient
9169,2,2.0,0,4.0,1,DEU,Transient
9170,2,0.0,0,2.0,0,SWE,Transient
9171,2,0.0,0,2.0,0,IRL,Transient
9172,2,2.0,0,4.0,1,PRT,Transient
9173,3,1.0,0,4.0,1,GBR,Transient
9174,2,0.0,0,2.0,0,PRT,Transient
9175,2,0.0,0,2.0,0,ISR,Transient
9176,2,0.0,0,2.0,0,IDN,Transient
9177,2,2.0,0,4.0,1,DEU,Transient
9178,2,0.0,1,3.0,1,ROU,Transient
9179,2,0.0,0,2.0,0,IRL,Transient
9180,2,0.0,0,2.0,0,IRL,Transient
9181,2,0.0,0,2.0,0,IRL,Transient
9182,2,0.0,0,2.0,0,IRL,Transient
9183,2,0.0,0,2.0,0,PRT,Transient
9184,2,0.0,0,2.0,0,RUS,Transient
9185,2,0.0,0,2.0,0,PRT,Transient
9186,2,0.0,0,2.0,0,PRT,Transient
9187,2,2.0,0,4.0,1,IRL,Transient
9188,2,0.0,0,2.0,0,PRT,Transient
9189,3,0.0,0,3.0,1,PRT,Transient
9190,1,1.0,0,2.0,0,PRT,Transient
9191,2,0.0,0,2.0,0,GBR,Transient
9192,1,0.0,0,1.0,0,PRT,Transient
9193,3,0.0,0,3.0,1,PRT,Transient
9194,2,0.0,0,2.0,0,USA,Transient
9195,3,0.0,0,3.0,1,PRT,Transient
9196,2,0.0,0,2.0,0,GBR,Transient
9197,2,0.0,0,2.0,0,PRT,Transient
9198,2,0.0,0,2.0,0,PRT,Contract
9199,2,1.0,0,3.0,1,PRT,Contract
9200,2,0.0,0,2.0,0,GBR,Transient
9201,2,0.0,0,2.0,0,PRT,Transient
9202,2,0.0,0,2.0,0,ESP,Transient
9203,2,0.0,0,2.0,0,ESP,Transient
9204,2,2.0,0,4.0,1,ESP,Transient
9205,2,0.0,0,2.0,0,ESP,Transient
9206,2,0.0,0,2.0,0,GBR,Transient
9207,1,0.0,0,1.0,0,CHE,Transient
9208,2,0.0,0,2.0,0,PRT,Transient
9209,2,2.0,0,4.0,1,POL,Transient
9210,2,0.0,0,2.0,0,IRL,Transient
9211,2,1.0,0,3.0,1,IRL,Transient
9212,2,0.0,0,2.0,0,PRT,Transient
9213,3,0.0,0,3.0,1,PRT,Transient
9214,2,0.0,0,2.0,0,GBR,Transient
9215,2,0.0,0,2.0,0,PRT,Transient
9216,2,0.0,0,2.0,0,GBR,Transient
9217,1,0.0,0,1.0,0,PRT,Transient
9218,2,0.0,0,2.0,0,CN,Transient
9219,2,0.0,0,2.0,0,PRT,Contract
9220,2,0.0,0,2.0,0,PRT,Transient
9221,2,0.0,0,2.0,0,PRT,Transient
9222,2,1.0,0,3.0,1,PRT,Transient
9223,3,0.0,0,3.0,1,ESP,Transient
9224,2,2.0,0,4.0,1,IRL,Transient
9225,2,0.0,0,2.0,0,GBR,Transient
9226,2,0.0,0,2.0,0,PRT,Transient
9227,2,2.0,0,4.0,1,SVK,Transient
9228,2,0.0,0,2.0,0,PRT,Transient
9229,2,0.0,0,2.0,0,PRT,Transient
9230,2,0.0,0,2.0,0,PRT,Transient
9231,2,0.0,0,2.0,0,ESP,Transient
9232,2,0.0,0,2.0,0,PRT,Transient
9233,2,0.0,0,2.0,0,FRA,Transient
9234,2,0.0,0,2.0,0,PRT,Transient
9235,2,0.0,0,2.0,0,PRT,Contract
9236,2,0.0,0,2.0,0,IRL,Transient
9237,2,0.0,0,2.0,0,SVN,Transient
9238,2,0.0,0,2.0,0,ITA,Transient
9239,1,0.0,0,1.0,0,IRL,Transient
9240,1,0.0,0,1.0,0,PRT,Transient
9241,2,0.0,0,2.0,0,PRT,Transient
9242,2,0.0,0,2.0,0,USA,Transient
9243,2,2.0,0,4.0,1,BRA,Transient
9244,2,0.0,0,2.0,0,PRT,Transient
9245,2,0.0,0,2.0,0,PRT,Transient
9246,3,0.0,0,3.0,1,PRT,Transient
9247,2,0.0,0,2.0,0,PRT,Transient
9248,2,0.0,0,2.0,0,NOR,Transient
9249,2,2.0,0,4.0,1,ESP,Transient
9250,2,0.0,0,2.0,0,PRT,Transient
9251,2,1.0,0,3.0,1,PRT,Transient-Party
9252,2,1.0,0,3.0,1,PRT,Transient
9253,2,2.0,0,4.0,1,IRL,Transient
9254,2,2.0,0,4.0,1,NLD,Transient
9255,2,0.0,0,2.0,0,PRT,Transient
9256,3,1.0,0,4.0,1,GBR,Transient
9257,2,0.0,0,2.0,0,PRT,Transient
9258,2,2.0,0,4.0,1,IRL,Transient
9259,2,0.0,0,2.0,0,GBR,Transient
9260,2,0.0,0,2.0,0,GBR,Transient
9261,2,2.0,0,4.0,1,GBR,Transient
9262,2,0.0,0,2.0,0,PRT,Transient
9263,2,0.0,0,2.0,0,PRT,Transient-Party
9264,2,2.0,0,4.0,1,IRL,Transient
9265,2,0.0,0,2.0,0,IRL,Transient
9266,2,2.0,0,4.0,1,GBR,Transient
9267,1,0.0,0,1.0,0,PRT,Transient
9268,2,0.0,0,2.0,0,PRT,Transient
9269,2,0.0,0,2.0,0,PRT,Transient
9270,2,0.0,0,2.0,0,RUS,Transient
9271,2,0.0,0,2.0,0,LBN,Transient
9272,2,2.0,0,4.0,1,ESP,Transient
9273,2,0.0,0,2.0,0,IRL,Transient
9274,2,0.0,0,2.0,0,FRA,Transient
9275,2,0.0,0,2.0,0,PRT,Transient
9276,2,0.0,0,2.0,0,USA,Transient
9277,2,0.0,0,2.0,0,BRA,Transient
9278,2,1.0,0,3.0,1,ESP,Transient
9279,2,0.0,0,2.0,0,PRT,Transient
9280,2,2.0,0,4.0,1,PRT,Transient
9281,2,0.0,0,2.0,0,GBR,Transient
9282,2,1.0,0,3.0,1,ESP,Transient
9283,2,0.0,0,2.0,0,PRT,Contract
9284,2,0.0,0,2.0,0,POL,Transient
9285,2,1.0,0,3.0,1,PRT,Transient
9286,2,2.0,0,4.0,1,PRT,Transient
9287,2,0.0,0,2.0,0,PRT,Transient
9288,2,0.0,0,2.0,0,IRL,Transient
9289,2,0.0,0,2.0,0,PRT,Transient
9290,2,1.0,0,3.0,1,PRT,Transient
9291,2,0.0,0,2.0,0,PRT,Transient
9292,3,0.0,0,3.0,1,ESP,Transient
9293,2,0.0,0,2.0,0,FRA,Transient
9294,2,0.0,0,2.0,0,PRT,Transient
9295,2,0.0,0,2.0,0,GBR,Transient
9296,2,0.0,0,2.0,0,PRT,Transient
9297,2,0.0,0,2.0,0,GBR,Transient
9298,2,1.0,0,3.0,1,ARE,Transient
9299,2,1.0,0,3.0,1,ARE,Transient
9300,2,0.0,0,2.0,0,ESP,Transient
9301,2,1.0,0,3.0,1,PRT,Transient
9302,2,0.0,0,2.0,0,PRT,Transient
9303,2,0.0,0,2.0,0,FRA,Transient
9304,2,0.0,0,2.0,0,PRT,Transient
9305,2,0.0,0,2.0,0,GBR,Transient
9306,2,0.0,0,2.0,0,PRT,Transient
9307,2,2.0,0,4.0,1,GBR,Transient
9308,2,0.0,0,2.0,0,GBR,Transient
9309,3,1.0,0,4.0,1,GBR,Transient
9310,2,0.0,0,2.0,0,ITA,Transient
9311,2,1.0,0,3.0,1,PRT,Transient
9312,2,0.0,0,2.0,0,PRT,Transient
9313,2,0.0,0,2.0,0,POL,Transient-Party
9314,2,0.0,0,2.0,0,PRT,Transient
9315,2,0.0,0,2.0,0,PRT,Transient
9316,2,0.0,0,2.0,0,PRT,Transient
9317,2,0.0,0,2.0,0,GBR,Transient
9318,2,0.0,0,2.0,0,IRL,Transient
9319,2,1.0,0,3.0,1,PRT,Transient
9320,2,1.0,1,4.0,1,PRT,Transient
9321,2,2.0,0,4.0,1,PRT,Transient
9322,1,0.0,0,1.0,0,PRT,Transient
9323,2,0.0,0,2.0,0,PHL,Transient
9324,2,0.0,0,2.0,0,GBR,Transient
9325,2,0.0,0,2.0,0,PRT,Transient
9326,2,2.0,0,4.0,1,GBR,Transient
9327,2,0.0,0,2.0,0,GBR,Transient
9328,2,0.0,0,2.0,0,FRA,Transient
9329,2,2.0,0,4.0,1,PRT,Transient
9330,2,2.0,0,4.0,1,PRT,Transient
